herb_id,engName,chiName,effect,taste,quality,shape
0356,Tuckahoe,茯苓,滲濕利水，健脾和胃，寧心安神。小便不利；水腫脹滿；痰飲咳逆；嘔吐；脾虛食少；泄瀉；心悸不安；失眠健忘；遺精白濁。,甘、淡，平。,以體重堅實、外皮棕褐色、皮紋細、無裂隙、斷面白色細膩、粘牙力強者為佳。,常見者為其菌核體。多為不規則的塊狀，球形、扁形、長圓形或長橢圓形等，大小不一，小者如拳，大者直徑達20~30cm，或更大。表皮淡灰棕色或黑褐色，呈瘤狀皺縮，內部白色稍帶粉紅，由無數菌絲組成。子實體傘形，直徑0.5~2mm，口緣稍有齒；有性世代不易見到，蜂窩狀，通常附菌核的外皮而生，初白色，後逐漸轉變為淡棕色，孔作多角形，擔子棒狀，擔孢子橢圓形至圓柱形，稍屈曲，一端尖，平滑，無色。有特殊臭氣。
0357,Japanese Climbing Fern Spore,海金沙,清利濕熱，通淋止痛。用於熱淋、砂淋、血淋、膏淋、尿道澀痛。,甘，寒。,以粒細、質輕、有光滑感者為佳。,孢子為細小，均勻的顆粒，多則聚成粉末狀.棕黃色或淡棕黃色。質輕，用手撚之有光滑感，置手掌中，可由指縫間滑落。在擴大鏡下觀察為大小均勻，近圓形或鈍三角形的四面體，三角錐狀的顆粒。頂面觀成三角錐形，並可見三叉狀裂隙，側面觀成三角形，並可見外壁顆粒狀細紋。
0358,Seaweed,海藻,軟堅散結，消痰，利水。用於癭瘤，瘰鬁、睾丸腫痛，痰飲水腫。,苦、鹹，寒。,以黑褐色、白霜少、枝嫩者為佳。,小葉海藻：較小，長15~40cm。分枝互生，無刺狀突起。葉條形或細匙形，先端稍膨大，中空。氣囊腋生，紡錘形或球形，囊柄較長。質較硬。
0359,Lucid Ganoderma,靈芝,補氣安神，止咳平喘。用於眩暈不眠，心悸氣短，虛勞咳喘。,甘，平。,以個大、肉厚、光澤明顯者為佳。,栽培靈芝：子實體較粗壯、肥厚，直徑12~22cm，厚1.5~4cm。皮殼外常被有大量粉塵樣的黃褐色孢子。
0360,Agaric,豬苓,利水滲濕。用於小便不利，水腫，泄瀉，淋濁，帶下。,甘、淡，平。,以個大、體結、質重、皮黑光亮、肉白、粉性足者為佳。,豬苓呈條形、類圓形或扁塊狀，有的有分枝，長5~25cm，直徑2~6cm。體輕，質硬，略呈顆粒狀。表面黑色、灰黑色或棕黑色，皺縮或有瘤狀突起，斷面類白色或黃白色。氣微，味淡。
0361,Kelp,昆布,軟堅散結，消痰，利水。用於癭瘤，瘰鬁，睾丸腫痛，痰飲水腫。,鹹，寒。,以片大、體侯、青綠色者為佳。,昆布：捲曲皺縮成不規則團狀。全體呈黑色，較薄。用水浸軟則膨脹呈扁平的葉狀，長寬約為16~26cm，厚約1.6mm；兩側呈羽狀深裂，裂片呈長舌狀，邊緣有小齒或全緣。質柔滑。
0362,Sinkiang Ferula,阿魏,消積，散痞，殺蟲。用於肉食積滯，瘀血徵瘕，腹中痞塊，蟲積腹痛。,苦、辛，溫。,以塊狀、敗蒜氣強烈、斷面乳白色或稍帶微紅澀者為佳。,該品為不規則的塊狀和脂膏狀。顏色深淺不一，表面蠟黃色至棕黃色。塊狀者體輕、質地似蠟，斷面稍有孔隙；新鮮切面顏色較淺，放置後色漸深。脂膏狀者粘稠，灰白色。具強烈而持久的蒜樣特異臭氣，味辛辣，嚼之有灼燒感。
0363,Beautiful Steetgum Resin,楓香脂,祛風活血；解毒止痛；止血；生肌。用於癰疽；瘡疹；瘰鬁；齒痛；痹痛；癱瘓；吐血；衄血；咯血；外傷出血；皮膚皸裂。,辛、苦，平。,以完整、半透明、氣香者為佳。,本品呈不規則塊狀，或呈類圓形顆粒狀，大小不等，直徑多在0.5~1cm之間，少數可達3cm。表面淡黃色至黃棕色，半透明或不透明。質脆易碎，破碎面具玻璃樣光澤。氣清香，燃燒時香氣更濃，味淡。
0364,Myrrh,沒藥,散血去瘀，消腫定痛。,辛、苦，平。,以塊大、色紅棕、半透明、香氣濃而持久、雜質少者為佳。,膠質沒藥：成不規則塊狀，多黏結成大小不等的團塊。表面深棕色或黃棕色，不透明；質堅實或疏鬆。味苦而有黏性。
0365,Frankincense,乳香,調氣活血，定痛，追毒。治氣血凝滯、心腹疼痛，癰瘡腫毒，跌打損傷，痛經，產後瘀血刺痛。,辛、苦，溫。,以淡黃色、顆粒狀、半透明、無砂石樹皮雜質、粉末粘手、氣芳香者為佳。,多呈小形乳頭狀、淚滴狀顆粒或不規則的小塊，長0.5~3cm，有時粘連成團塊。淡黃色，常帶輕微的綠色、藍色或棕紅色。半透明。表面有一層類白色粉塵，除去粉塵後，表面仍無光澤。質堅脆，斷面蠟樣，無光澤，亦有少數呈玻璃樣光澤。氣微芳香，味微苦。嚼之，初破碎成小塊，迅即軟化成膠塊，粘附牙齒，唾液成為乳狀，並微有香辣感。遇熱則變軟，燒之微有香氣 (但不應有松香氣)，冒黑煙，並遺留黑色殘渣。與少量水共研，能形成白色乳狀液。
0366,Dragon’s Blood,血竭,活血散瘀，定痛，止血生肌。,甘、咸，平。,以外色黑似鐵、研面紅似血、火燃嗆鼻者為佳。,乾燥樹脂呈不定形的塊狀物，大小不等，表面有溝紋及因布包而遺留的布紋，赤褐色或紫褐色。質硬而脆，斷面紫褐色至黑褐色，有玻璃樣光澤，有時有小孔。用火燃之，冒煙嗆鼻。研成粉末則呈鮮豔的深紅色。無香氣，味甘而鹹，嚼之砂樣。
0367,Chinese Blistering Beetle,斑蝥,破血消癓，攻毒蝕瘡。用於癓瘕腫塊，積年頑癬，瘰鬁，贅疣，癰疽不潰，惡瘡死肌。,辛，熱，有大毒。,以個大、完整、顏色鮮明、無敗油氣者為佳。,黃黑小斑蝥：體型較小，長1~1.5cm。
0368,Turtle Carapace,鱉甲,滋腎潛陽，軟堅散結。主治骨蒸勞熱、瘧母、脅下堅硬、腰痛，經閉症瘕等症。,鹹，寒。,以身乾、個大、無殘肉、潔淨者為佳。,為卵圓形或橢圓形的骨片，背部微隆起，前後端微向內捲曲。長約10~23cm，寬8~17cm，厚約5mm。背甲中央有不顯明的骨節隆起，兩側各有八條左右對稱的橫凹紋。背面為灰褐色並有皺褶及突起狀斑點。甲的邊緣呈齒狀，類白色。腹面灰白色，有骨隆起明顯，兩側對稱的肋各8條。質堅硬。臭微腥，味鹹。
0369,Dried Toads Venom,蟾酥,解毒，止痛，開竅醒神。用於癰疽疔瘡，咽喉腫痛，中暑神昏，腹痛吐瀉。,辛，溫，有毒。,以斷面角質樣、紅棕色、半透明而有光澤者為佳。,本品呈扁圓形團塊狀或片狀。棕褐色或紅棕色。團塊狀者質堅，不易折斷，斷面棕褐色，角質狀，微有光澤；片狀者質脆，易碎，斷面紅棕色，半透明。氣微腥，味初甜而後有持久的麻辣感，粉末嗅之作嚏
0370,Cicada Slough,蟬蛻,散風除熱，利咽，透疹，退翳，解痙。用於風熱感冒，咽痛，音啞，麻疹不透，風疹瘙癢，目赤翳障，驚風抽搐，破傷風。,甘，寒。,以體形完整、亮黃色者為佳。,全形似蟬而中空，稍彎曲。長約4cm，寬約2cm。表面黃棕色，半透明，有光澤。頭部有絲狀觸角1對，多已斷落，複眼突出，頸部先端突出，口吻發達，上唇寬短，下唇伸長成管狀。胸部背面呈十字形裂片，裂口向內捲曲，脊背兩旁具有小翅2對；腹面有足3對，被黃棕色細毛。腹部鈍圓，共9節。體輕，中空，易碎。無臭，味淡。
0371,Chinese Cera,蟲白蠟,止血，生肌，定痛。治金瘡出血，尿血、下血，瘡瘍久潰不斂，下疳。,甘，溫。,以色白、質硬、緻密而無氣泡。無敗油氣味者為佳。,整者多為圓形厚塊，一般已打碎成不規則塊狀，大小不一。白色，或微帶黃色，不透明或微透明；表面平滑或稍顯皺紋，有光澤，觸之有滑膩感。體輕，能浮於水面；質硬而稍脆，用手搓捏則粉碎。斷面不平正，呈針狀結晶形，或顯小顆粒狀，具玻璃樣光澤。有微弱的特異臭氣，味淡，嚼之如細沙樣。不溶于水、醚及氯仿中，可溶於苯及石油醚中。熔點80~83℃。
0372,Earthworm,地龍,清熱定驚，通絡，平喘，利尿。用於高熱神昏，驚癇抽搐，關節痹痛，肢體麻木，半身不遂，肺熱喘咳，尿少水腫，高血壓。,鹹，寒。,以條大、肉厚者為佳。,滬地龍：長8~15cm，寬0.5~1.5cm。全體具環節，背部棕褐色至黃褐色，腹部淺黃棕色；受精囊孔3對，在6/7至8/9環節間。第14~16環節為生殖帶，較光亮。第18環節有一對雄生殖孔。通俗環毛蚓的雄交配腔能全部翻出，呈花菜狀或陰莖狀；威廉環毛蚓的雄交配腔孔呈縱向裂縫狀；櫛盲環毛蚓的雄生殖孔內側有1或多個小乳突。
0373,Ass-hide Gelatin,阿膠,補血，止血，滋陰潤燥。,甘，平。,以色勻、質脆、半透明、斷面光亮者為佳。,正品阿膠為長方形或方形塊，質硬而脆，無油孔、氣孔及明顯刀紋。表面平滑有光澤，斷面對光照視呈棕色半透明狀，膠塊表面當以黃透如琥珀色，光黑如漆。氣微，味微甘。
0374,Giant Gecko,蛤蚧,補肺益腎，納氣平喘，助陽益精。,咸，平。,以背色青、起細鱗紋、頭體大完整、尾粗而長、五指不破碎者為佳。,該品呈扁片狀，頭頸部及軀幹部長9~18cm，頭頸部約占三分之一，腹背部寬6~11cm，尾長6~10cm。頭略呈扁三角狀，兩眼多凹陷成窟窿，口內有細齒，生於顎的邊緣，無異型大齒。吻部半圓形，吻鱗不切鼻孔，與鼻鱗相連，上鼻鱗左右各1片，上唇鱗12~14對，下唇鱗 (包括頦鱗) 21片。腹背部呈橢圓形，腹薄。背部呈灰黑色或銀灰色，有黃白色或灰綠色斑點散在或密集成不顯著的斑紋，脊椎骨及兩側肋骨突起。四足均具5趾；趾間僅具蹼跡，足趾底有吸盤。尾細而堅實，微現骨節，與背部顏色相同，有6~7個明顯的銀灰色環帶。全身密被圓形或多角形微有光澤的細鱗，氣腥，味微鹹。
0375,Clam Shell,蛤殼,清熱化痰，軟堅散結，制酸止痛。用於痰火咳嗽，胸脅疼痛，痰中帶血，瘰癘癭瘤，胃痛吞酸；外治濕疹，燙傷。,苦、鹹，寒。,以腹緣圓弧形、質堅硬者為佳。,青蛤：類圓形，殼頂突出，位於背側近中部。殼外面淡黃色或棕紅色，同心生長紋凸出殼面略呈環肋狀。殼內面白色或淡紅色，邊緣常帶紫色並有整齊的小齒紋，鉸合部左右兩殼均具主齒3個，無側齒。
0376,Tortose's Carapae and Plastron,龜甲,滋陰潛陽，益腎強骨，養血補心。用於陰虛潮熱，骨蒸盜汗，頭暈目眩虛風內動，筋骨痿軟，心虛健忘。,咸、甘，微寒。,以塊大、無殘肉、板有血跡者為佳。,該品背甲及腹甲由甲橋相連，背甲稍長於腹甲，與腹甲常分離。背甲呈長橢圓形拱狀，長7.5~22cm，寬6~18cm；外表面棕褐色或黑褐色，脊棱3條；頸盾1 塊，前窄後寬；椎盾5 塊，第1椎盾長大於寬或近相等，第2~4椎盾寬大於長；肋盾兩側對稱，各4塊，緣盾每側11塊，臀盾2塊。腹甲呈板片狀，近長方橢圓形，長6.4~21cm，寬5.5~17cm；外表面淡黃棕色至棕黑色，盾片12塊，每塊常具紫褐色放射狀紋理，腹盾、胸盾和股盾中縫均長，喉盾、肛盾次之，肱盾中縫最短；內表面黃白色至灰白色，有的略帶血跡或殘肉，除淨後可見骨板9 塊，呈鋸齒狀嵌接；前端鈍圓或平截，後端具三角形缺刻，兩側殘存呈翼狀向斜上方彎曲的甲橋。質堅硬。氣微腥，味微鹹。
0377,Kellogg’s Seahorse,海馬,溫腎壯陽，散結消腫。用於陽痿，遺尿，腎虛作喘，症瘕積聚，跌撲損傷；外治癰腫疔瘡。,甘，溫。,以體大、堅實、頭尾齊全者為佳。,小海馬 (海蛆) ：體形小，長7~10cm。黑褐色。節紋及短棘均較細小。
0378,Sepium,海螵蛸,收斂止血，澀精止帶，制酸，斂瘡。用於胃痛吞酸，吐血衄血，崩漏便血，遺精滑精，赤白帶下；潰瘍病。外治損傷出血，瘡多膿汁。,咸、澀，溫。,以潔淨色白者為佳。,金烏賊：長13~23cm，寬約至6.5cm。背面疣點明顯，略呈層狀排列；腹面的細密波狀橫層紋占全體大部分，中間有縱向淺槽；尾部角質緣漸寬，向腹面翹起，末端有1骨針，多已斷落。
0379,Stiff Silkworm,僵蠶,祛風定驚，化痰散結。用於驚風抽搐，咽喉腫痛，頜下淋巴結炎，面神經麻痹，皮膚瘙癢。,咸、辛，平。,以質硬、色白、條粗者為佳。,本品略呈圓柱形，多彎曲皺縮。長2~5cm，直徑0.5~0.7cm。表面灰黃色，被有白色粉霜狀的氣生菌絲和分生孢子。頭部較圓，足8對，體節明顯，尾部略呈二分歧狀。質硬而脆，易折斷，斷面平坦，外層白色，中間有亮棕色或亮黑色的絲腺環4個。氣微腥。味微鹹。
0380,Chicken's Gizzard-membrane,雞內金,健胃消食，澀精止遺。用於食積不消，嘔吐瀉痢，小兒疳積，遺尿，遺精。,甘，平。,以完整少破碎、黃色者為佳。,本品為不規則卷片，厚約2mm。表面黃色、黃綠色或黃褐色，薄而半透明，具明顯的條狀皺紋。質脆，易碎，斷面角質樣，有光澤。氣微腥，味微苦。
0381,Antelope Hom,羚羊角,平肝息風，清肝明目，散血解毒。用於高熱驚癇，神昏痙厥，子癇抽搐，癲癇發狂，頭痛眩暈，目赤翳障，溫毒發斑，癰腫瘡毒。,鹹，寒。,以質嫩、色白、光潤、內涵紅色斑紋且無裂紋者佳。,羚羊角縱片：為縱向條狀薄片，類白色或黃白色，表面光滑，半透明，有光澤。氣微，味淡。
0382,Hairy Antler Pilose Antler,鹿茸,壯腎陽，益精血，強筋骨，調沖任，托瘡毒。用於陽痿滑精，宮冷不孕，羸瘦，神疲，畏寒，眩暈耳鳴耳聾，腰脊冷痛，筋骨痿軟，崩漏帶下，陰疽不斂。,甘、咸，溫。,以粗壯、挺圓、頂端豐滿、毛細柔軟、色紅黃、皮色紅棕、有油潤光澤者為佳。,飲片多呈紅黃色或者紅棕色。
0383,Common Oyster Shell,牡蠣,重鎮安神，潛陽補陰，軟堅散結。用於驚悸失眠，眩暈耳鳴，瘰鬁痰核，症瘕痞塊。煆牡蠣收斂固澀。用於自汗盜汗，遺精崩帶，胃痛吞酸。,鹹，微寒。,以質堅、內面光潔、色白者為佳。,近江牡蠣：呈圓形、卵圓形或三角形等。右殼外面稍不平，有灰、紫、棕、黃等色，環生同心鱗片，幼體者鱗片薄而脆，多年生長後鱗片層層相疊，內面白色，邊緣有的淡紫色。
0384,Bezoar,牛黃,清心，豁痰，開竅，涼肝，息風，解毒。用於熱病神昏，中風痰迷，驚癇抽搐，癲癇發狂，咽喉腫痛，口舌生瘡，癰腫疔瘡。,甘，涼。,以完整鬆脆、棕黃色、斷面層紋清晰細膩者為佳。,該品多呈卵形、類球形、三角形或四方形等，大小不一，直徑0.6~3(4.5)cm，少數呈管狀或碎片。表面黃紅色至棕黃色，有的表面掛有一層黑色光亮的薄膜，有的粗糙，具疣狀突起，有的具龜裂紋。體輕，質酥脆，易分層剝落，斷面金黃色，可見細密的同心層紋，有的夾有白心。氣清香，味苦而後甘，有清涼感，嚼之易碎，不粘牙。
0385,Long-nosed Pit Viper,蘄蛇,祛風，通絡，止痙。用於風濕頑痹，麻木拘攣，中風口眼歪斜，半身不遂，抽搐痙攣，破傷風，麻風疥癬。,甘、咸，溫。,以條大、頭尾齊全、花紋斑塊明顯、內壁潔淨者為佳。,本品卷呈圓盤狀，盤經17~34cm，體長可達2m。頭在中間稍向上，呈三角形而扁平，吻端向上。上齶有管狀毒牙，中空尖銳。背部兩側各有黑褐色與淺棕色組成的“V”形斑紋17~25個，其“V”形的兩上端在背中線上相接，有的左右不相接，呈交錯排列。腹部撐開或不撐開，灰白色，鱗片較大，有黑色類圓形的斑點；腹內壁黃白色，脊椎骨的棘突較高，呈刀片狀上突，前後椎體下突基本同形，多為彎刀狀，向後傾斜，尖端明顯超過椎體後隆面。尾部驟細，末端有三角形深灰色的角質鱗片1枚。氣腥，味微鹹。
0386,Scorpion,全蠍,息風鎮痙，攻毒散結，通絡止痛。用於小兒驚風，抽搐痙攣，中風口歪，半身不遂，破傷風，風濕頑痹，偏正頭痛，瘡瘍，瘰鬁。,辛，平，有毒。,以體大、肥壯、尾全、不破碎、腹中雜物少者為佳。,該品頭胸部與前腹部呈扁平長橢圓形，後腹部呈尾狀，皺縮彎曲，完整者體長約6cm。頭胸部呈綠褐色，前面有1對短小的螯肢及1對較長大的鉗狀腳須，形似蟹螯，背面覆有梯形背甲，腹面有足4對，均為7節，末端各具2爪鉤；前腹部由 7節組成，第七節色深，背甲上有5 條隆脊線。背面綠褐色，後腹部棕黃色，6節，節上均有縱溝，末節有銳鉤狀毒刺，毒刺下方無距。氣微腥，味鹹。
